[217, 1520, 377, 1147, 801, 732, 889, 1686, 990, 640, 1344, 29, 1378]
[217, 1520, 935, 1642, 1493, 839, 101, 675, 1139, 542, 1008, 389, 1344]
[217, 1520, 1016, 1296, 770, 711, 1383, 196, 314, 606, 1112, 883, 1686]
[217, 1520, 1141, 833, 653, 1010, 528, 1433, 65, 314, 922, 1677, 1320]
[217, 1520, 1141, 954, 711, 77, 928, 511, 820, 1709, 1297, 492, 1500]
[217, 1710, 1016, 1296, 638, 736, 10, 1497, 1144, 825, 922, 1591, 421]
[218, 17, 1584, 820, 1049, 908, 1301, 613, 452, 1198, 1417, 694, 1706]
[218, 78, 707, 572, 1092, 920, 783, 467, 1755, 1360, 952, 1488, 1591]
[218, 78, 779, 852, 574, 675, 1117, 1741, 939, 322, 1469, 1341, 1580]
[218, 485, 706, 970, 826, 36, 1154, 1331, 1592, 1730, 572, 1463, 918]
[218, 513, 3, 866, 452, 703, 782, 951, 1598, 1266, 1756, 1406, 1142]
[218, 513, 719, 189, 1312, 1664, 1600, 1368, 856, 1098, 1041, 744, 441]
[218, 513, 1474, 1017, 496, 1092, 759, 924, 1559, 64, 1329, 1772, 667]
[218, 513, 1492, 697, 781, 1092, 68, 924, 1559, 1772, 1329, 439, 998]
[218, 749, 1121, 561, 871, 1406, 1739, 1281, 939, 1559, 743, 49, 418]
[218, 749, 1121, 1595, 1298, 189, 908, 642, 1706, 717, 1073, 1374, 411]
[218, 790, 3, 991, 845, 382, 1430, 613, 1331, 1085, 701, 1724, 1527]
[218, 790, 3, 991, 845, 382, 1430, 613, 1331, 1085, 1543, 1724, 702]
